naca4608
1.000000 0.000840
0.999748 0.000914
0.998993 0.001135
0.997736 0.001503
0.995977 0.002016
0.993719 0.002671
0.990964 0.003467
0.987715 0.004400
0.983974 0.005465
0.979746 0.006659
0.975036 0.007977
0.969846 0.009412
0.964184 0.010960
0.958054 0.012614
0.951463 0.014367
0.944418 0.016211
0.936925 0.018140
0.928992 0.020145
0.920627 0.022218
0.911838 0.024351
0.902635 0.026535
0.893027 0.028762
0.883022 0.031022
0.872632 0.033305
0.861867 0.035604
0.850737 0.037909
0.839255 0.040209
0.827430 0.042497
0.815276 0.044763
0.802805 0.046998
0.790028 0.049192
0.776960 0.051337
0.763613 0.053423
0.750000 0.055444
0.736136 0.057389
0.722033 0.059252
0.707708 0.061023
0.693173 0.062696
0.678443 0.064264
0.663534 0.065719
0.648460 0.067055
0.633237 0.068266
0.617879 0.069346
0.602403 0.070289
0.586824 0.071115
0.571157 0.071862
0.555419 0.072529
0.539625 0.073111
0.523791 0.073607
0.507933 0.074013
0.492067 0.074328
0.476209 0.074549
0.460375 0.074675
0.444581 0.074704
0.428843 0.074634
0.413176 0.074464
0.397597 0.074194
0.382121 0.073823
0.366763 0.073351
0.351540 0.072777
0.336466 0.072103
0.321557 0.071328
0.306827 0.070454
0.292292 0.069482
0.277967 0.068414
0.263864 0.067252
0.250000 0.065997
0.236387 0.064653
0.223040 0.063222
0.209972 0.061707
0.197195 0.060112
0.184724 0.058441
0.172570 0.056698
0.160745 0.054886
0.149263 0.053010
0.138133 0.051076
0.127368 0.049087
0.116978 0.047049
0.106973 0.044967
0.097365 0.042847
0.088162 0.040693
0.079373 0.038510
0.071008 0.036306
0.063075 0.034084
0.055582 0.031850
0.048537 0.029609
0.041946 0.027367
0.035816 0.025128
0.030154 0.022897
0.024964 0.020679
0.020254 0.018479
0.016026 0.016299
0.012285 0.014144
0.009036 0.012018
0.006281 0.009923
0.004023 0.007862
0.002264 0.005837
0.001007 0.003851
0.000252 0.001905
0.000000 0.000000
0.000252 -0.001838
0.001007 -0.003583
0.002264 -0.005235
0.004023 -0.006793
0.006281 -0.008257
0.009036 -0.009626
0.012285 -0.010902
0.016026 -0.012083
0.020254 -0.013169
0.024964 -0.014161
0.030154 -0.015058
0.035816 -0.015862
0.041946 -0.016572
0.048537 -0.017189
0.055582 -0.017714
0.063075 -0.018148
0.071008 -0.018491
0.079373 -0.018744
0.088162 -0.018910
0.097365 -0.018989
0.106973 -0.018984
0.116978 -0.018896
0.127368 -0.018727
0.138133 -0.018481
0.149263 -0.018158
0.160745 -0.017762
0.172570 -0.017297
0.184724 -0.016764
0.197195 -0.016168
0.209972 -0.015512
0.223040 -0.014799
0.236387 -0.014034
0.250000 -0.013219
0.263864 -0.012360
0.277967 -0.011460
0.292292 -0.010523
0.306827 -0.009554
0.321557 -0.008557
0.336466 -0.007536
0.351540 -0.006495
0.366763 -0.005439
0.382121 -0.004372
0.397597 -0.003298
0.413176 -0.002220
0.428843 -0.001144
0.444581 -0.000071
0.460375 0.000993
0.476209 0.002045
0.492067 0.003083
0.507933 0.004103
0.523791 0.005102
0.539625 0.006079
0.555419 0.007030
0.571157 0.007953
0.586824 0.008846
0.602403 0.009708
0.617879 0.010494
0.633237 0.011182
0.648460 0.011771
0.663534 0.012263
0.678443 0.012659
0.693173 0.012963
0.707708 0.013176
0.722033 0.013302
0.736136 0.013344
0.750000 0.013306
0.763613 0.013192
0.776960 0.013006
0.790028 0.012753
0.802805 0.012438
0.815276 0.012065
0.827430 0.011640
0.839255 0.011169
0.850737 0.010657
0.861867 0.010109
0.872632 0.009530
0.883022 0.008928
0.893027 0.008306
0.902635 0.007671
0.911838 0.007027
0.920627 0.006381
0.928992 0.005737
0.936925 0.005101
0.944418 0.004477
0.951463 0.003870
0.958054 0.003285
0.964184 0.002725
0.969846 0.002194
0.975036 0.001697
0.979746 0.001237
0.983974 0.000817
0.987715 0.000439
0.990964 0.000106
0.993719 -0.000179
0.995977 -0.000415
0.997736 -0.000600
0.998993 -0.000733
0.999748 -0.000813
1.000000 -0.000840
