naca6066
1.000000 0.006930
0.999748 0.007175
0.998993 0.007908
0.997736 0.009127
0.995977 0.010828
0.993719 0.013008
0.990964 0.015658
0.987715 0.018771
0.983974 0.022338
0.979746 0.026349
0.975036 0.030792
0.969846 0.035653
0.964184 0.040921
0.958054 0.046579
0.951463 0.052612
0.944418 0.059003
0.936925 0.065736
0.928992 0.072792
0.920627 0.080152
0.911838 0.087798
0.902635 0.095710
0.893027 0.103868
0.883022 0.112252
0.872632 0.120842
0.861867 0.129616
0.850737 0.138554
0.839255 0.147634
0.827430 0.156835
0.815276 0.166137
0.802805 0.175518
0.790028 0.184956
0.776960 0.194430
0.763613 0.203919
0.750000 0.213400
0.736136 0.222853
0.722033 0.232256
0.707708 0.241587
0.693173 0.250825
0.678443 0.259948
0.663534 0.268933
0.648460 0.277760
0.633237 0.286406
0.617879 0.294850
0.602403 0.303069
0.586824 0.311041
0.571157 0.318745
0.555419 0.326158
0.539625 0.333259
0.523791 0.340027
0.507933 0.346439
0.492067 0.352474
0.476209 0.358112
0.460375 0.363333
0.444581 0.368116
0.428843 0.372443
0.413176 0.376294
0.397597 0.379651
0.382121 0.382434
0.366763 0.384594
0.351540 0.386118
0.336466 0.386995
0.321557 0.387218
0.306827 0.386779
0.292292 0.385673
0.277967 0.383897
0.263864 0.381449
0.250000 0.378331
0.236387 0.374544
0.223040 0.370094
0.209972 0.364988
0.197195 0.359235
0.184724 0.352845
0.172570 0.345831
0.160745 0.338208
0.149263 0.329993
0.138133 0.321204
0.127368 0.311861
0.116978 0.301986
0.106973 0.291600
0.097365 0.280728
0.088162 0.269394
0.079373 0.257625
0.071008 0.245447
0.063075 0.232885
0.055582 0.219968
0.048537 0.206722
0.041946 0.193173
0.035816 0.179348
0.030154 0.165273
0.024964 0.150972
0.020254 0.136468
0.016026 0.121785
0.012285 0.106943
0.009036 0.091962
0.006281 0.076859
0.004023 0.061650
0.002264 0.046349
0.001007 0.030968
0.000252 0.015516
0.000000 0.000000
0.000252 -0.015365
0.001007 -0.030365
0.002264 -0.044995
0.004023 -0.059249
0.006281 -0.073120
0.009036 -0.086602
0.012285 -0.099685
0.016026 -0.112362
0.020254 -0.124624
0.024964 -0.136461
0.030154 -0.147863
0.035816 -0.158821
0.041946 -0.169325
0.048537 -0.179367
0.055582 -0.188936
0.063075 -0.198024
0.071008 -0.206623
0.079373 -0.214726
0.088162 -0.222327
0.097365 -0.229419
0.106973 -0.235998
0.116978 -0.242062
0.127368 -0.247608
0.138133 -0.252635
0.149263 -0.257145
0.160745 -0.261140
0.172570 -0.264624
0.184724 -0.267603
0.197195 -0.270082
0.209972 -0.272071
0.223040 -0.273581
0.236387 -0.274621
0.250000 -0.275206
0.263864 -0.275349
0.277967 -0.275066
0.292292 -0.274374
0.306827 -0.273290
0.321557 -0.271833
0.336466 -0.270023
0.351540 -0.267879
0.366763 -0.265422
0.382121 -0.262674
0.397597 -0.259655
0.413176 -0.256352
0.428843 -0.252720
0.444581 -0.248779
0.460375 -0.244548
0.476209 -0.240048
0.492067 -0.235300
0.507933 -0.230322
0.523791 -0.225135
0.539625 -0.219758
0.555419 -0.214210
0.571157 -0.208510
0.586824 -0.202676
0.602403 -0.196725
0.617879 -0.190674
0.633237 -0.184540
0.648460 -0.178338
0.663534 -0.172083
0.678443 -0.165791
0.693173 -0.159475
0.707708 -0.153149
0.722033 -0.146825
0.736136 -0.140516
0.750000 -0.134234
0.763613 -0.127990
0.776960 -0.121796
0.790028 -0.115663
0.802805 -0.109602
0.815276 -0.103622
0.827430 -0.097734
0.839255 -0.091949
0.850737 -0.086275
0.861867 -0.080723
0.872632 -0.075302
0.883022 -0.070022
0.893027 -0.064893
0.902635 -0.059924
0.911838 -0.055124
0.920627 -0.050503
0.928992 -0.046069
0.936925 -0.041832
0.944418 -0.037800
0.951463 -0.033982
0.958054 -0.030387
0.964184 -0.027022
0.969846 -0.023895
0.975036 -0.021013
0.979746 -0.018384
0.983974 -0.016013
0.987715 -0.013907
0.990964 -0.012071
0.993719 -0.010508
0.995977 -0.009225
0.997736 -0.008223
0.998993 -0.007505
0.999748 -0.007074
1.000000 -0.006930
