naca2004
1.000000 0.000420
0.999748 0.000449
0.998993 0.000534
0.997736 0.000676
0.995977 0.000875
0.993719 0.001129
0.990964 0.001438
0.987715 0.001801
0.983974 0.002216
0.979746 0.002683
0.975036 0.003200
0.969846 0.003764
0.964184 0.004375
0.958054 0.005031
0.951463 0.005729
0.944418 0.006467
0.936925 0.007244
0.928992 0.008056
0.920627 0.008901
0.911838 0.009777
0.902635 0.010681
0.893027 0.011610
0.883022 0.012562
0.872632 0.013534
0.861867 0.014523
0.850737 0.015526
0.839255 0.016541
0.827430 0.017564
0.815276 0.018594
0.802805 0.019626
0.790028 0.020658
0.776960 0.021688
0.763613 0.022713
0.750000 0.023729
0.736136 0.024734
0.722033 0.025726
0.707708 0.026701
0.693173 0.027658
0.678443 0.028594
0.663534 0.029506
0.648460 0.030392
0.633237 0.031249
0.617879 0.032076
0.602403 0.032869
0.586824 0.033628
0.571157 0.034350
0.555419 0.035033
0.539625 0.035675
0.523791 0.036275
0.507933 0.036830
0.492067 0.037340
0.476209 0.037803
0.460375 0.038218
0.444581 0.038583
0.428843 0.038898
0.413176 0.039161
0.397597 0.039372
0.382121 0.039509
0.366763 0.039559
0.351540 0.039525
0.336466 0.039405
0.321557 0.039202
0.306827 0.038917
0.292292 0.038551
0.277967 0.038107
0.263864 0.037586
0.250000 0.036992
0.236387 0.036326
0.223040 0.035591
0.209972 0.034791
0.197195 0.033929
0.184724 0.033008
0.172570 0.032033
0.160745 0.031007
0.149263 0.029933
0.138133 0.028817
0.127368 0.027663
0.116978 0.026474
0.106973 0.025255
0.097365 0.024010
0.088162 0.022745
0.079373 0.021463
0.071008 0.020170
0.063075 0.018868
0.055582 0.017563
0.048537 0.016259
0.041946 0.014959
0.035816 0.013669
0.030154 0.012391
0.024964 0.011129
0.020254 0.009886
0.016026 0.008666
0.012285 0.007471
0.009036 0.006304
0.006281 0.005168
0.004023 0.004064
0.002264 0.002994
0.001007 0.001959
0.000252 0.000961
0.000000 0.000000
0.000252 -0.000911
0.001007 -0.001758
0.002264 -0.002542
0.004023 -0.003263
0.006281 -0.003922
0.009036 -0.004518
0.012285 -0.005052
0.016026 -0.005525
0.020254 -0.005938
0.024964 -0.006292
0.030154 -0.006587
0.035816 -0.006826
0.041946 -0.007010
0.048537 -0.007140
0.055582 -0.007219
0.063075 -0.007248
0.071008 -0.007229
0.079373 -0.007164
0.088162 -0.007056
0.097365 -0.006907
0.106973 -0.006721
0.116978 -0.006499
0.127368 -0.006245
0.138133 -0.005961
0.149263 -0.005651
0.160745 -0.005317
0.172570 -0.004964
0.184724 -0.004594
0.197195 -0.004211
0.209972 -0.003819
0.223040 -0.003420
0.236387 -0.003018
0.250000 -0.002617
0.263864 -0.002220
0.277967 -0.001830
0.292292 -0.001452
0.306827 -0.001087
0.321557 -0.000740
0.336466 -0.000414
0.351540 -0.000112
0.366763 0.000164
0.382121 0.000411
0.397597 0.000626
0.413176 0.000819
0.428843 0.001009
0.444581 0.001196
0.460375 0.001377
0.476209 0.001551
0.492067 0.001718
0.507933 0.001875
0.523791 0.002023
0.539625 0.002159
0.555419 0.002283
0.571157 0.002395
0.586824 0.002494
0.602403 0.002579
0.617879 0.002650
0.633237 0.002707
0.648460 0.002749
0.663534 0.002778
0.678443 0.002792
0.693173 0.002792
0.707708 0.002778
0.722033 0.002751
0.736136 0.002712
0.750000 0.002660
0.763613 0.002597
0.776960 0.002523
0.790028 0.002439
0.802805 0.002346
0.815276 0.002245
0.827430 0.002136
0.839255 0.002021
0.850737 0.001900
0.861867 0.001775
0.872632 0.001646
0.883022 0.001515
0.893027 0.001382
0.902635 0.001248
0.911838 0.001115
0.920627 0.000982
0.928992 0.000852
0.936925 0.000724
0.944418 0.000600
0.951463 0.000481
0.958054 0.000366
0.964184 0.000258
0.969846 0.000155
0.975036 0.000060
0.979746 -0.000028
0.983974 -0.000108
0.987715 -0.000180
0.990964 -0.000242
0.993719 -0.000296
0.995977 -0.000340
0.997736 -0.000375
0.998993 -0.000400
0.999748 -0.000415
1.000000 -0.000420
