naca3636
1.000000 0.003780
0.999748 0.003924
0.998993 0.004354
0.997736 0.005070
0.995977 0.006069
0.993719 0.007348
0.990964 0.008902
0.987715 0.010727
0.983974 0.012815
0.979746 0.015161
0.975036 0.017756
0.969846 0.020593
0.964184 0.023662
0.958054 0.026953
0.951463 0.030455
0.944418 0.034159
0.936925 0.038052
0.928992 0.042122
0.920627 0.046358
0.911838 0.050746
0.902635 0.055273
0.893027 0.059926
0.883022 0.064692
0.872632 0.069557
0.861867 0.074507
0.850737 0.079529
0.839255 0.084608
0.827430 0.089730
0.815276 0.094881
0.802805 0.100048
0.790028 0.105216
0.776960 0.110372
0.763613 0.115501
0.750000 0.120590
0.736136 0.125626
0.722033 0.130593
0.707708 0.135480
0.693173 0.140272
0.678443 0.144957
0.663534 0.149520
0.648460 0.153950
0.633237 0.158233
0.617879 0.162356
0.602403 0.166306
0.586824 0.170090
0.571157 0.173727
0.555419 0.177208
0.539625 0.180519
0.523791 0.183651
0.507933 0.186592
0.492067 0.189331
0.476209 0.191858
0.460375 0.194161
0.444581 0.196231
0.428843 0.198058
0.413176 0.199631
0.397597 0.200942
0.382121 0.201983
0.366763 0.202744
0.351540 0.203218
0.336466 0.203399
0.321557 0.203280
0.306827 0.202856
0.292292 0.202123
0.277967 0.201075
0.263864 0.199711
0.250000 0.198029
0.236387 0.196027
0.223040 0.193706
0.209972 0.191067
0.197195 0.188111
0.184724 0.184842
0.172570 0.181263
0.160745 0.177380
0.149263 0.173198
0.138133 0.168725
0.127368 0.163967
0.116978 0.158934
0.106973 0.153634
0.097365 0.148077
0.088162 0.142274
0.079373 0.136235
0.071008 0.129972
0.063075 0.123497
0.055582 0.116820
0.048537 0.109954
0.041946 0.102911
0.035816 0.095703
0.030154 0.088340
0.024964 0.080835
0.020254 0.073198
0.016026 0.065440
0.012285 0.057569
0.009036 0.049596
0.006281 0.041528
0.004023 0.033373
0.002264 0.025138
0.001007 0.016828
0.000252 0.008447
0.000000 0.000000
0.000252 -0.008397
0.001007 -0.016627
0.002264 -0.024686
0.004023 -0.032572
0.006281 -0.040279
0.009036 -0.047803
0.012285 -0.055137
0.016026 -0.062277
0.020254 -0.069216
0.024964 -0.075946
0.030154 -0.082461
0.035816 -0.088753
0.041946 -0.094815
0.048537 -0.100639
0.055582 -0.106218
0.063075 -0.111545
0.071008 -0.116611
0.079373 -0.121411
0.088162 -0.125937
0.097365 -0.130184
0.106973 -0.134147
0.116978 -0.137819
0.127368 -0.141198
0.138133 -0.144279
0.149263 -0.147059
0.160745 -0.149538
0.172570 -0.151713
0.184724 -0.153584
0.197195 -0.155153
0.209972 -0.156420
0.223040 -0.157389
0.236387 -0.158063
0.250000 -0.158446
0.263864 -0.158542
0.277967 -0.158359
0.292292 -0.157903
0.306827 -0.157181
0.321557 -0.156202
0.336466 -0.154974
0.351540 -0.153507
0.366763 -0.151810
0.382121 -0.149894
0.397597 -0.147770
0.413176 -0.145448
0.428843 -0.142940
0.444581 -0.140257
0.460375 -0.137410
0.476209 -0.134412
0.492067 -0.131273
0.507933 -0.128005
0.523791 -0.124619
0.539625 -0.121127
0.555419 -0.117539
0.571157 -0.113866
0.586824 -0.110119
0.602403 -0.106308
0.617879 -0.102476
0.633237 -0.098647
0.648460 -0.094831
0.663534 -0.091034
0.678443 -0.087264
0.693173 -0.083528
0.707708 -0.079830
0.722033 -0.076178
0.736136 -0.072575
0.750000 -0.069028
0.763613 -0.065540
0.776960 -0.062115
0.790028 -0.058758
0.802805 -0.055472
0.815276 -0.052260
0.827430 -0.049127
0.839255 -0.046074
0.850737 -0.043105
0.861867 -0.040223
0.872632 -0.037430
0.883022 -0.034730
0.893027 -0.032125
0.902635 -0.029618
0.911838 -0.027212
0.920627 -0.024908
0.928992 -0.022711
0.936925 -0.020621
0.944418 -0.018643
0.951463 -0.016778
0.958054 -0.015029
0.964184 -0.013398
0.969846 -0.011888
0.975036 -0.010501
0.979746 -0.009239
0.983974 -0.008104
0.987715 -0.007098
0.990964 -0.006222
0.993719 -0.005479
0.995977 -0.004869
0.997736 -0.004393
0.998993 -0.004053
0.999748 -0.003848
1.000000 -0.003780
