1.00000000  0.00000000
0.98429268  0.00339507
0.96858924  0.00655952
0.95289355  0.00952664
0.93720948  0.01232568
0.92154090  0.01498219
0.90589169  0.01751824
0.89026569  0.01995269
0.87466677  0.02230149
0.85909877  0.02457791
0.84356553  0.02679281
0.82807090  0.02895486
0.81261869  0.03107082
0.79721270  0.03314572
0.78185676  0.03518311
0.76655464  0.03718522
0.75131011  0.03915321
0.73612695  0.04108729
0.72100889  0.04298690
0.70595967  0.04485087
0.69098301  0.04667754
0.67608258  0.04846489
0.66126208  0.05021063
0.64652516  0.05191232
0.63187545  0.05356743
0.61731657  0.05517342
0.60285211  0.05672781
0.58848564  0.05822819
0.57422071  0.05967231
0.56006083  0.06105806
0.54600950  0.06238353
0.53207019  0.06364699
0.51824633  0.06484693
0.50454133  0.06598203
0.49095858  0.06705120
0.47750144  0.06805350
0.46417321  0.06898822
0.45097718  0.06985478
0.43791662  0.07065277
0.42499475  0.07138193
0.41221475  0.07204209
0.39957977  0.07263320
0.38709295  0.07315530
0.37475734  0.07360848
0.36257601  0.07399289
0.35055195  0.07430872
0.33868813  0.07455617
0.32698749  0.07473546
0.31545289  0.07484683
0.30408720  0.07489048
0.29289322  0.07486664
0.28187370  0.07477550
0.27103137  0.07461724
0.26036891  0.07439204
0.24988893  0.07410003
0.23959403  0.07374138
0.22948676  0.07331622
0.21956959  0.07282469
0.20984499  0.07226695
0.20031534  0.07164314
0.19098301  0.07095347
0.18185028  0.07019813
0.17291943  0.06937740
0.16419264  0.06849157
0.15567207  0.06754100
0.14735984  0.06652611
0.13925797  0.06544740
0.13136849  0.06430544
0.12369332  0.06310088
0.11623437  0.06183446
0.10899348  0.06050702
0.10197242  0.05911949
0.09517295  0.05767289
0.08859672  0.05616834
0.08224537  0.05460708
0.07612047  0.05299042
0.07022351  0.05131979
0.06455597  0.04959668
0.05911923  0.04782271
0.05391464  0.04599957
0.04894348  0.04412902
0.04420699  0.04221291
0.03970631  0.04025317
0.03544258  0.03825179
0.03141684  0.03621081
0.02763008  0.03413234
0.02408324  0.03201854
0.02077719  0.02987161
0.01771275  0.02769378
0.01489067  0.02548733
0.01231166  0.02325457
0.00997634  0.02099782
0.00788530  0.01871944
0.00603904  0.01642179
0.00443804  0.01410725
0.00308267  0.01177822
0.00197327  0.00943710
0.00111013  0.00708630
0.00049344  0.00472824
0.00012337  0.00236533
0.00000000  0.00000000
0.00012337  -0.00236533
0.00049344  -0.00472824
0.00111013  -0.00708630
0.00197327  -0.00943710
0.00308267  -0.01177822
0.00443804  -0.01410725
0.00603904  -0.01642179
0.00788530  -0.01871944
0.00997634  -0.02099782
0.01231166  -0.02325457
0.01489067  -0.02548733
0.01771275  -0.02769378
0.02077719  -0.02987161
0.02408324  -0.03201854
0.02763008  -0.03413234
0.03141684  -0.03621081
0.03544258  -0.03825179
0.03970631  -0.04025317
0.04420699  -0.04221291
0.04894348  -0.04412902
0.05391464  -0.04599957
0.05911923  -0.04782271
0.06455597  -0.04959668
0.07022351  -0.05131979
0.07612047  -0.05299042
0.08224537  -0.05460708
0.08859672  -0.05616834
0.09517295  -0.05767289
0.10197242  -0.05911949
0.10899348  -0.06050702
0.11623437  -0.06183446
0.12369332  -0.06310088
0.13136849  -0.06430544
0.13925797  -0.06544740
0.14735984  -0.06652611
0.15567207  -0.06754100
0.16419264  -0.06849157
0.17291943  -0.06937740
0.18185028  -0.07019813
0.19098301  -0.07095347
0.20031534  -0.07164314
0.20984499  -0.07226695
0.21956959  -0.07282469
0.22948676  -0.07331622
0.23959403  -0.07374138
0.24988893  -0.07410003
0.26036891  -0.07439204
0.27103137  -0.07461724
0.28187370  -0.07477550
0.29289322  -0.07486664
0.30408720  -0.07489048
0.31545289  -0.07484683
0.32698749  -0.07473546
0.33868813  -0.07455617
0.35055195  -0.07430872
0.36257601  -0.07399289
0.37475734  -0.07360848
0.38709295  -0.07315530
0.39957977  -0.07263320
0.41221475  -0.07204209
0.42499475  -0.07138193
0.43791662  -0.07065277
0.45097718  -0.06985478
0.46417321  -0.06898822
0.47750144  -0.06805350
0.49095858  -0.06705120
0.50454133  -0.06598203
0.51824633  -0.06484693
0.53207019  -0.06364699
0.54600950  -0.06238353
0.56006083  -0.06105806
0.57422071  -0.05967231
0.58848564  -0.05822819
0.60285211  -0.05672781
0.61731657  -0.05517342
0.63187545  -0.05356743
0.64652516  -0.05191232
0.66126208  -0.05021063
0.67608258  -0.04846489
0.69098301  -0.04667754
0.70595967  -0.04485087
0.72100889  -0.04298690
0.73612695  -0.04108729
0.75131011  -0.03915321
0.76655464  -0.03718522
0.78185676  -0.03518311
0.79721270  -0.03314572
0.81261869  -0.03107082
0.82807090  -0.02895486
0.84356553  -0.02679281
0.85909877  -0.02457791
0.87466677  -0.02230149
0.89026569  -0.01995269
0.90589169  -0.01751824
0.92154090  -0.01498219
0.93720948  -0.01232568
0.95289355  -0.00952664
0.96858924  -0.00655952
0.98429268  -0.00339507
1.00000000  -0.00000000
